product_id,review_rating,reviewer_name,review_title,review_text,review_date,verified_buyer,helpful_votes
2213,5,Hari tfdd Reddy,wow,good,"21 Dec, 2023",False,0
2215,4,Sadaf Khan,Colour is nice,Shades are beautifull,"19 Mar, 2025",True,0
2215,1,Sudipta Mandal,Not good,Packaging was not good The product was leaking,"30 Aug, 2024",True,0
2218,5,Apurva Jichkar,Absolutely gorgeous body scrub,"Loved this.Its fragrant , refreshing and the sugar granules exfoliate without drying the skin. Must ha...","31 Aug, 2025",True,0
2221,4,Bhakti S,Really too damn good,"- Very light weight, so doesn't feel like you're wearing something on lips - But I must say it is not ...","7 Sep, 2025",True,0
2224,5,Keerti Rudraraju,So good for smoky eyes,I've always been afraid of darker eyeshadows because I think I'll look like a raccoon BUT this is such...,"28 Aug, 2025",True,0
2228,5,Adrija Nandi,Not available,Best body scrub ever I used till date!,"14 Mar, 2024",True,1
2229,4,Ramya V,Excellent product,I love the smell and texture !!! Very nice product,"13 Aug, 2025",True,0
2229,1,Saqib Shaikh,Wella professionals luminous oil reflections oil tira sent fake product,TIRA has done this to me I have trust them but they disappointed me I got this product 100% fake produ...,"7 Aug, 2024",True,8
2229,5,salma begum,using it since 2 yrs now,I have been using this serum since ages jst luv it,"22 Oct, 2024",True,0
2230,4,Dharini Dilip Kumar,Love it.,"Great colour, the shade works across skin tones. Love this colour and an already looking to get anth...","12 Jul, 2025",True,0
2230,5,Diyaana Miraj,Gorgeous purple,Beautiful jamun colour. Vibrant and long lasting!!,"14 Apr, 2025",True,0
2230,5,Diyaana Miraj,It's a beautiful shade of rust,The moat beautiful shade of rust colour that i have used. 2 coats are enough to get a beautiful colo...,"14 Apr, 2025",True,0
2230,5,Roma Biswas,Champagne Sip-Prettiest shade of pink,"I am obsessed with Champagne Sip, it's the prettiest shade of pink, so elegant. Love Jade Jazz and I...","12 Mar, 2025",True,1
2230,5,Diyaana Miraj,Lovely Icy Blue,Fun icy blue colour.... great colour payoff and long lasting,"14 Apr, 2025",True,0
2230,5,Diyaana Miraj,Beautiful blue,Love the electric blue colour... two coats give me beautiful finish. Great formula,"14 Apr, 2025",True,0
2230,5,Diyaana Miraj,Pretty colour,Great formulation. Very nice colour pay off. Three coats are required for getting the beautiful effe...,"14 Apr, 2025",True,1
2231,5,alok kalanoria,Good perfume,It's a good perfume at this price range and smells luxurious. It lasts long too.,"29 Oct, 2024",True,0
2233,5,maruofficial1conten_846,Favorite scent,"Hugo Boss has a very good scent, as well as the packaging and design. I really like the packaging. I...","12 Jul, 2025",False,0
2233,5,marianat121_1769,Amazing perfume,"Boss The Scent for Her is a warm, sensual fragrance with a beautiful blend of peach, freesia, and ro...","8 Jul, 2025",False,0
2233,5,anak234_5628,A romantic and refined scent that balances sweetne,"Hugo Boss The Scent for Her is a beautifully feminine fragrance with a soft blend of peach, freesia,...","5 Jul, 2025",False,0
2233,5,rebeccac605_2387,Soft light perfume,"Great everyday perfume. I've gone through a few bottles of this. It's great for all day, very light ...","27 Jun, 2025",False,0
2233,4,carlyp107_5810,"A soft, warm, and subtly sexy scent that makes you","This perfume honestly surprised me in the best way. BOSS The Scent for Her is warm, slightly sweet, ...","17 Jun, 2025",False,0
2233,5,gvantsaa4_3502,Perfect for women who love delicate sensuality wit,"A feminine, elegant, and subtly seductive fragrance. Opens with juicy peach and freesia, transitions...","9 Jul, 2025",False,0
2233,5,maryama274_698,The most important thing to know about BOSS The Sc,"*   Scent: The scent is a sweet and fruity floral with notes of peach, honey, and freesia, creating ...","8 Jul, 2025",False,0
2233,4,ngoct30_7545,Love it,I absolutely love this scent. It lasts for hours and it doesn’t feel sticky on my skin. The scent is...,"1 Jul, 2025",False,0
2233,5,carineroserox_1636,Smell Like Success in a Bottle!,"Hugo Boss Eau de Parfum really makes you smell like a boss! The scent is bold, elegant, and lasts al...","20 Jun, 2025",False,0
2233,5,kelseyp121_9462,Macerate ..,I worked in the airport for quite a while and frequented our Duty Free store where I discovered the ...,"14 Jun, 2025",False,0
2236,5,Adv Aaliya Shaikh,Good,Its good and affordable compact. I used maybelline shade ivory as well as this compact. It highlight...,"14 Jul, 2025",True,0
2236,1,Sumedha Chougule,very bad product,don't buy service is not good also product quality is very bad,"14 Nov, 2024",True,0
2236,1,Nikesh singh,damage pis reciv,damage pis recip,"1 May, 2023",False,0
2236,3,Kunisetty ed Chaitanya,good,Ok,"16 Jun, 2023",False,0
2242,5,Priya Kesavan,Loved it,It's longlasting and fresh.,"1 Jun, 2025",True,0
2245,5,Hiral Shah,finally got this,this deep teal is must have kajal. super texture n just love it.,"7 Mar, 2024",True,0
2245,1,Angelxo,Terrible!!,The gel eyeliner itself is fantastic but as soon as you need to sharpen it (which they don't provide...,"23 Aug, 2024",False,0
2245,5,Hiral Shah,best swipe,"out of so many blues. i love this
nice matte n no smudge.  nice application","7 Mar, 2024",True,1
2245,1,Taylor h,DO NOT BUY THIS!!,"What a WASTE!
Good for one use, but then you need to sharpen the eyeliner  with a regular sharpener....","22 Jan, 2025",False,5
2245,1,Ld123,Misleading name,"Doesnt last for length of time as stated, poor quality product","20 Feb, 2024",False,0
2246,5,Krishna Beniwal,Not available,"non sticky , no white cast , very good sunscreen","17 Dec, 2023",True,0
2246,5,Samradnyee Gosavi,no white cast ,"1) no white cast ( even on dusky-dark complexion)
2) dewy finish 
3) doesn’t causes breakouts 
4) go...","21 Nov, 2023",True,3
2246,5,simrat mattoo,blends easily,very good sunscreen.... blends easily.. love it,"4 Nov, 2023",True,0
2246,5,Neha Fathima,One of the best sunscreens,My favourite and regular sunscreen. I've been using this for quite sometime now. I'm on my 5th bottl...,"24 Jun, 2024",True,4
2246,4,zoya mirzs,good product,the sunscreen blended easily left no white cast has a gel creme consistency and doesn't feel sticky ...,"21 Nov, 2023",True,4
2246,5,Khyati Nathani,sunscreen,"This has been my favourite sunscreen for a while now
The finish is gorgeous nd it doesn’t feel heavy...","9 Nov, 2023",True,0
2246,4,Reshma Dhal Bisoi,Not available,Great sunscreen. Does not leave any white cast. Gives a glowy finish.,"3 Nov, 2023",False,1
2248,5,Rutuja Salvi,Good product,Easy to apply and very light to wear on skin,"25 Aug, 2025",True,0
2252,5,Anushka Nikam,The mask is grate,"Tried Beauty of Joseon and I’m impressed! 🌸 Super gentle, no breakouts, just calm, hydrated, glowin...","23 Aug, 2025",True,0
2252,5,Neha Ramesh,Worth it,Thin sheet mask with no wastage. Maximum absorption and leaves skin feeling healed. Highly recommend...,"6 May, 2025",True,0
2252,5,jagjeet singh,calming,nourishing calming,"17 Feb, 2025",True,0
2252,5,Sandipta Maity,it soothes the skin,It gives instant glow to the skin and also so smooth after using,"13 May, 2025",True,1
2252,5,meenal singh,sheet mask,fits perfectly soothing,"1 Dec, 2024",True,0
2254,4,garima thakur,super Glossy,I love it ! It literally makes my lips plumpy.,"30 Jul, 2025",True,0
2254,5,Ayesha Khan,Long lasting. Shade - Heat,This gloss is a bit long lasting like even after I ate my dinner the gloss was still on. It doesn't ...,"2 Jul, 2025",True,3
2255,4,Janhavi S,Unique,The texture is by far the most comfortable of a sugar scrub I have tried in India. Truly amazing. The ...,"26 Apr, 2025",True,0
2258,5,Remya Roshan,Amazing,This is the best concealer I have used till date . Please go for it for medium skin tones . Dark circl...,"5 Sep, 2025",True,2
2261,5,Priya Ashok,Awesome shade,Loved this shade,"14 Aug, 2025",True,0
2261,4,swati katna,cool,nice shades,"16 May, 2025",True,10
2261,1,Simi Simi,No long lasting,No long lasting paise khrab stay hai ni,"9 Sep, 2024",True,1
2261,5,63ae683ff3e78124f3db816b,Great!,Great,"7 Jul, 2025",True,1
2261,5,Rumela Ganguly,New version is better than old version,The newer version is way more long lasting than the old version. Mac mehr is my favourite nude lipst...,"12 May, 2025",True,2
2261,4,Sandina Christian,Diva,"awesome shade... perfect for those who love dark shades of burgendy, maroon.. worth to buy.","3 Nov, 2024",True,2
2261,1,Bhavan Wadhwa,Not original,The product they sent me was not original at all i can feel it i am a regular mac liptstick user i c...,"19 Aug, 2024",True,13
2262,4,Cherub Singh,Nice,Good,"30 Aug, 2025",True,0
2262,1,Aditi Agarwal,Not at all suitable for ones with oily scalp,"I used it for a month at least and just after second wash, I started having bad hair fall. Bad as in...","20 Nov, 2024",True,17
2262,5,Sana Suhail,Love it,I love olaplex products as they strengthen my hair,"23 Oct, 2024",True,0
2262,5,Juhi Malhotra,Olapex  No4,Hi everyone I have been using Olaplex No 4 for the longest time. After wasting money on so many othe...,"24 Apr, 2024",False,9
2262,5,Aparna Anand,Very nice product,Very nice,"23 Jan, 2025",True,1
2262,5,Amandeep Kaur,Wonderful,using this from last 3 years and I am glad Tira has started the delivery of olaplex too,"21 Mar, 2024",True,0
2262,4,Luna Sangma,Does what it says💖,I get the hype. This product has shown visible results in 2 weeks. My hair is a lot more smoother (I...,"6 Aug, 2023",True,4
2263,5,Sudha Ananthakrishnan,perfect undertone,"shade isca bit light, but the undertone is oerfect","16 Dec, 2024",True,0
2263,5,Elizabeth A,Its my go to..,"Ive had to change the shade once, but after using NC42, its my go to compact..","16 Jul, 2024",True,0
2263,1,Ashlesha Kasabe,Delivery late,Product Received late!,"16 Aug, 2024",True,0
2263,3,Anjali Patel,good for office/daily wear,"It is good for routine wear. 
Wont cover every blemishes like the liquid foundation.","16 Sep, 2023",True,2
2264,5,Rubina K.,Amazing product,Very nice palette for FACE color very nice BOX and very nice RANGE,"15 Feb, 2023",False,1
2264,5,Serena,Would highly recommend this palette!,Would highly recommend this palette! Very affordable and pigment intensity is great considering the ...,"14 Feb, 2021",False,0
2264,5,Nusrat,Red Palette,Good pigmentation And lovely colours. Lots of variety of colours in this palette. Love the pinks and...,"10 Oct, 2020",False,0
2264,5,Demi,very good,"good pigmentation on the colours, especially the reds and pinks. Very impressed overall with the pal...","7 Jul, 2020",False,0
2264,5,Megan,Really pigmented and nice. Shimmer,Really pigmented and nice. Shimmer shades had a slight fall out but other than that was perfect !,"15 Jun, 2020",False,0
2264,5,Amy,Loved my make up,I recommend make up to everyone especially revolution I would not wear anything else,"22 Feb, 2021",False,0
2264,5,Louise,"Amazing price and very pigmented,","Amazing price and very pigmented, highly recommend!","27 Jan, 2021",False,0
2264,5,Afshan,afoo,"i like this Platte ,its affordable and love to use this .","4 Sep, 2020",False,0
2264,5,Lauren,Reloaded pallete red alert review,"The reloaded pallete red alert is a very good affordable eyeshadow pallete, great pigmentation and g...","21 Jun, 2020",False,0
2266,5,Gauri Singh,summer lotion,"Great for summer skin dryness. it's got good fragrance, even boys can use it, kinda unisex. 
got an am...","3 May, 2024",False,1
2267,1,Akanksha Bali,Damaged and worn out bottles and package,"The boxes received were with torn flaps, full of dust. Even the bottles inside were covered with dust,...","16 Aug, 2024",True,0
2268,5,Amisha Dhaka,Does what it claims,Been always using this oil for best results against hairfall and increasing hair density and regrowing...,"21 Jul, 2025",True,1
2276,5,Isabella,Not available,Love it best skin tint not to thin and just the right amount of coverage and thickness. Second time ...,"5 Apr, 2023",False,0
2276,1,Latrisha W.,My favorite,I try other brands but always come back to this skin tint it does what it needs to do and it last al...,"24 May, 2025",False,0
2276,4,Eden A.,"I like the skin tint,","I like the skin tint, but it is currently too light for me because I have hyperpigementation.","28 Apr, 2023",False,0
2276,5,Deborah U.,The Perfect Skin Tint,"I can't rave enough about this product. I purchased it a while ago, along with the Drop'lit, and the...","5 Jul, 2024",False,0
2276,5,Rolaida K.,A1 product.,it’s light weight and the match was crazy accurate. i’m happy with fenty. always have been. thank yo...,"18 May, 2023",False,0
2276,5,Manon L.,Great foundation with exactly the right color!,I used the camera tool to find this color since shades are hard for me and it worked PERFECTLY. Abso...,"21 May, 2025",False,0
2276,5,Martha G.,Love it,Feels like it’s my natural skin! Perfect coverage.,"25 Feb, 2025",False,0
2276,5,Lachette B.,Just right,Great light to medium coverage. Non oily no smell easy wash off or,"15 Apr, 2024",False,0
2276,4,Eboni B.,"Really easy to apply, I","Really easy to apply, I apply with a foundation brush.
Sits well under my setting powder.","17 Oct, 2023",False,0
2276,5,Nína,Perfection,I was always afraid of adding anything resembling foundation to my routine but this changed my mind....,"12 Aug, 2023",False,0
2277,4,Zeeshan Hussain,Long lasting - good smell,The deo hasa good fragrance also lasts long but yet not 5 star. It's definitely good but not amazing,"9 Jul, 2025",True,0
2278,5,Mershi Ekka,I love this product,Love it,"15 Sep, 2025",True,0
2278,5,Kim Gangte,Wowwww,Good,"16 Aug, 2025",True,0
2278,5,MALVIKA SHARMA,super affordable tint,awesome...light weight ..non sticky...pigmented ..what else u want ...ty Tira,"25 May, 2025",True,3
2278,4,Goswami Het,Good,Not long lasting bt nice,"8 May, 2025",True,1
2278,5,Sundus Khan,Amazing,It doesn't make your lips dry like any other tints And gives a very subtle look.,"7 Apr, 2025",True,1
2278,5,Divya jain,Amazing tint,It gives a flushed look,"9 Mar, 2025",True,2
2283,5,Shalaka Atre,Not long lasting but great for lips,The color and tint are not very heavy and vanish quickly but it is nourishing.,"5 Jun, 2025",True,3
2283,5,anki sharma,05 Cool Babe,It is a beautiful cool toned mauvish shade.It has a glossy finish and does not stain unlike other kore...,"22 May, 2025",True,3
2288,4,Shoba T,Good result,Good result in 1st use itself,"28 Aug, 2025",True,0
2288,5,asan mallick,best,good 👍,"31 Dec, 2024",True,0
2288,4,khushi rastogi,This is great,I got it for my mother and the results were visible in a few days.You have to use it for while for p...,"22 Dec, 2024",True,11
2288,5,Mou Basak,My all time favorite,It makes my skin healthy... no wrinkles,"1 Oct, 2024",True,1
2288,1,shahnaz warsi,wrong product delivered,I have ordered this and I got chia seed creme and tira denied to replace it and now I have to order ...,"2 Aug, 2024",True,13
2288,5,Priya Yadav,My skin looks hydrated,My skin has become more hydrated and plump,"24 Dec, 2024",True,0
2288,4,sankavi Jayakumar,Nice product,"I am using this product for 1st time and I'm using it for almost 8 days ,I can feel the difference. ...","2 Sep, 2024",True,11
2289,4,Lisar3581,Great lotion,I have really dry skin so this sebium global works wonders for it. I like that this feels light on m...,"15 Jul, 2021",False,0
2289,4,Apaypay,Feels Nice!,I like this product overall. It gives a good even moisturizing feel and leaves my skin feeing fresh....,"6 Jul, 2021",False,0
2289,4,fallrod,my brother loves this.,"for some reason, this did not mesh well with my skin. it made me break out quite a bit. I passed it ...","3 Jul, 2021",False,0
2289,5,CookieMomma,Love My Face!,I have been using this product now for a week solid and am in love!  It will now be a part of my dai...,"30 Jun, 2021",False,0
2289,5,AmandaJM,This cream works great!,"I got this for me to try on my skin but my husband has oily skin and tried it for himself too, and w...","19 Jul, 2021",False,0
2289,5,504nolasoulja,Amazing!,This Bioderma Sebium Global is amazing! It absorbs really well and is not irritating to my skin. My ...,"6 Jul, 2021",False,0
2289,4,liapo,Made my skin tight!,"This stuff is very refreshing and smells great, tightened my skin and made my pores less noticeable....","3 Jul, 2021",False,0
2289,5,ashwill82,Works well!,I received this from tryit sampling. I have been using this about twice a day and I love how soft it...,"2 Jul, 2021",False,0
2289,5,barbie6,good for blemishes and pores,"This cream is fantastic, spreads easily and absorbs quickly. It leaves the skin velvety and the pore...","26 Jun, 2021",False,0
2292,5,rayg31_6876,Decent scent,Gucci Guilty Eau de Toilette for Men is a fragrance that has carved a prominent place for itself in ...,"10 Jul, 2025",False,1
2292,5,bradenw6_5727,Versatile year round fragrance,One of my personal favorites. Very versatile and can be worn year round. Scent is citrus forward wit...,"13 May, 2025",False,0
2292,5,austino13_6093,Love this cologne!,"Love this scent, it’s quickly become one of my go-to’s. I haven’t been fond of other men’s Gucci col...","5 Mar, 2025",False,0
2292,4,eliasmc99_1262,I recommend it,"I found this fragrance very versatile, it is somewhat citrusy and with notes of lavender that give i...","30 Jan, 2025",False,0
2292,5,locn1_7335,Nice perfume for him,Gucci Guilty Eau de Toilette is a popular fragrance known for its bold and sensual scent. It’s a flo...,"23 Jan, 2025",False,0
2292,5,vivianc48_5994,Will always be one of my favorites,This was my GO - TO scent for many years in my 20s. I love perfume and always opt for something sexy...,"3 Jul, 2025",False,0
2292,5,fruto_8325,Unique mass appealing scent!,Gucci doesn’t disappoint with this mass appealing yet slightly unique fragrance. Great projection an...,"5 Mar, 2025",False,0
2292,5,minhl7_9766,Great men cologne,Good value fragrance. Smell very masculine. I love this when I smell it at Macy. So I know I will bu...,"5 Feb, 2025",False,0
2292,5,andrewc112_7508,Really Good,"Gucci Guilty is such a vibe. It’s bold, warm, and just oozes confidence. The blend of floral and cit...","29 Jan, 2025",False,0
2292,5,reviews_by_him_7318,Smells great,I received a sample of Gucci Guilty eau de toilette and it smells really good. Gucci always has real...,"8 Jan, 2025",False,0
2296,5,bony sarma,stronger hair,This doesn't dry out my scalp and so I noticed less breakage of hair. Of course double shampoo your ha...,"9 Mar, 2024",True,0
2296,1,Mina Babazadeh,so so,"Is better to go for another brand, it made my hair dry and fully tangled, regret why did I choose this...","2 Jul, 2023",True,1
2297,5,Ankita Khoyani,Not available,Awesome smell 👌🏻,"17 Jan, 2024",True,0
2298,5,sabah khan,if in doubt go for plum,The mist smells so luxurious and stays longer I applied the mist went to gym came back after an hour b...,"8 Nov, 2024",True,0
2300,5,parul priya,Creamy texture,"i like this one too, the og berry one is the best one","15 Jul, 2025",True,0
2300,5,lucky sunkara,best of all,in just like 3 days my lips feels soo smooth and this smells like grape popsicle rather than gummies,"9 Jan, 2025",True,0
2301,5,Priya Ashok,Awesome shade,Loved this shade,"14 Aug, 2025",True,0
2301,4,swati katna,cool,nice shades,"16 May, 2025",True,10
2301,1,Simi Simi,No long lasting,No long lasting paise khrab stay hai ni,"9 Sep, 2024",True,1
2301,5,63ae683ff3e78124f3db816b,Great!,Great,"7 Jul, 2025",True,1
2301,5,Rumela Ganguly,New version is better than old version,The newer version is way more long lasting than the old version. Mac mehr is my favourite nude lipst...,"12 May, 2025",True,2
2301,4,Sandina Christian,Diva,"awesome shade... perfect for those who love dark shades of burgendy, maroon.. worth to buy.","3 Nov, 2024",True,2
2301,1,Bhavan Wadhwa,Not original,The product they sent me was not original at all i can feel it i am a regular mac liptstick user i c...,"19 Aug, 2024",True,13
2302,5,Anushka Anushka,i got 2 free gifts that's amazing,good awesome 👍,"24 Apr, 2025",True,1
2307,5,Shalini jain,best,This is a very good moisturiser suggested by my friend. Worked wonders on my acne prone skin. Worth ...,"20 Mar, 2025",True,1
2307,5,Niyati Mehta,Super hydrating,Extremely lightweight. Doesn't clog your pores so best for acne skin and the hydration remains for e...,"2 Mar, 2025",True,2
2307,5,Yesha Adani,Holy grail for acne prone skin,Mr dermat suggested this moisturiser and it works wonders for me,"1 Dec, 2024",True,0
2307,5,Himanshi K,Amazing,One of my best purchase so far from this brand. Best for acne prone skin and makes my skin so soft a...,"15 Sep, 2025",True,0
2307,5,Charu Paneri,Loved it,"This moisturizer is great for oily and acne-prone skin, providing hydration without greasiness, clog...","18 Mar, 2025",True,6
2307,5,Shivi Agrawal,Best product,Best for everyday use Very smooth texture Worth every penny Do check it out,"13 Mar, 2025",True,0
2307,5,Ria Thakur,It’s very soothing to the skin,The texture is very smooth of the product and the finish is skin like,"21 Jan, 2025",True,0
2310,5,Neha Adiga,Bought it for my brother who has oily skin,Works well.,"13 Sep, 2025",True,0
2310,5,Prisca Chand,The product is good but would suggest,This product is really nice but if you have dry skin and you still want to try I would suggest use n...,"13 Sep, 2025",True,0
2310,5,Shrishti Jadhav,Holy grail,I've lost count of the years and amount of tubes I have been through. I lasts me 6 months. It's so g...,"20 Aug, 2025",True,1
2310,5,Madiha Imtiyaz,I had acne prone skin it helped me with that,Makes skin Bright after first use,"30 Jul, 2025",True,0
2315,5,megha megha,Dose the job,"light weight serum, makes my hair smooth and silky.","18 Jul, 2025",True,0
2315,5,Ranya Tiwari,Perfect for everyday use,I love how soft ans smooth my hair feels after using this serum .its perfect for everyday use,"17 Apr, 2025",True,0
2315,5,susri jena,Worth the hype,"This serum does what it says ,my hair looks straighter and shinier after a few weeks of use","10 Apr, 2025",True,0
2315,5,Aditi Meshram,11.11,"This serum works wonders on my hair .it controls frizz,adds shine,and leaves it silky smooth without...","7 Apr, 2025",True,0
2315,5,Kritika Bansal,Amazing shine,This serum gives my hair a beautiful shine and controls the frizz all day long. I'm in love!,"4 Apr, 2025",True,0
2315,5,Saumya Sakshi,Best product,"The best pre-wash treatment I’ve ever used. My hair is healthier, straighter, and frizz-free!","15 Apr, 2025",True,0
2315,5,Himanshi Dhingra,Good for hair,I recently tried this hair serum and honestly impressed The serum has lightweight texture that absor...,"6 Apr, 2025",True,0
2315,5,Anjali Nigam,Wow!!,This serum gave my hair a beautiful shine and controlled the frizz all day long. I’m in love!😍😍😍�...,"2 Apr, 2025",True,0
2316,5,Siddhanth Sanghavi,"love the brand, loved the product",very light and best fragrance,"17 Jun, 2025",True,1
2316,5,Lavjeet Kaur,Skin feels soft and hydrated,"I have been using this product for a few days now, it has a smooth, non greasy texture and keeps my ...","20 May, 2025",True,0
2316,1,elakkiya kamu,not worth the hype,its heavy won't recommend it for summer and the minute it came contact with a little bit of water( I...,"14 Mar, 2025",True,2
2317,5,Srishti Singh,worth the money!,"I've tried quite a few too coats previously, but this one is surprisingly good. Although a bit steep i...","29 Dec, 2024",True,0
2319,5,Divya Reddy,Amazing pore mask,Must add this mask into skincare routine. Definitely worth every penny.,"18 May, 2025",True,0
2319,4,ayana sharma,"i haven't use it , i will my review when i use it",it look natural through,"30 Apr, 2025",True,0
2319,5,Muskan Kochhar,Loved it,I have oily acne prone skin. After reading the reviews i thought that this pack will dry out skin bu...,"22 Mar, 2025",True,12
2319,5,Rupa Pugalenthi,Exfoliate,Leaves skin super smooth..good for black white heads,"19 May, 2025",True,0
2319,4,Rani Singh,Bestt,Wanted this from so long... amazing product,"10 Mar, 2025",True,1
2323,5,Nishkala S,Good for even very oily skin,the intensity of tint is low but it doesn't cause any breakouts . Go for one shade darker to get the...,"1 Jul, 2025",True,1
2323,5,Dhruvi Mota,Best affordable tint for light makeup look with natural skin effects,The tint is very good it feels like a soft subtle touch of makeup with natural and soft skin finishi...,"21 Apr, 2025",True,0
2323,1,Nidhi Shah,not worth it,It starts to peel off/ leaves some residue as soon as you apply. There are better products in the ma...,"3 Nov, 2024",True,17
2323,1,Nidhi Singodia,Not good for dry skin at all. Oily skin too Okayish.,The formulation isn't great at all. Much better options available in the market at the same price po...,"16 Oct, 2024",True,8
2323,5,Divya J,it's great daily wear,"it is good for oily combination skin, who hate glowy finish, this one has a more powdery finish like...","14 May, 2025",True,2
2323,5,Ayushi Kapadia,Best product,This is one of the most smooth product to apply and easily blendable. And very gentlt on the skin.,"7 Apr, 2025",True,0
2323,4,Nidhi Pathak,A good affordable skin tint,"The skin tint is nice great for every season, but in winter you need to moisturise your face very we...","27 Oct, 2024",True,3
2326,3,Madhuri Singh,Amazing !!,Huda Beauty never disappoints.,"18 Mar, 2025",True,0
2326,4,Bipasha Baruah,Worth the buy,The coco loco is worth buying. Very pretty and stays for long. Blends easily. Suits medium dark skin...,"30 Nov, 2024",True,5
2326,3,Prarthana Mitra,strawberry cream,love the color texture and formula but it's too shimmery,"26 Sep, 2024",True,6
2326,5,Ritwika Choudhary,Intense guava,Worth it so pretty pink,"16 May, 2025",True,2
2326,5,Navya Sahay,Ube cream... so pretty,A lilac blush and it provides a very subtle hint of pink on the cheeks... and its buildable. Its so ...,"1 Feb, 2025",True,3
2326,4,Prajakta Pawar,Gorgeouss,Its so goregous it has such finish it looks like glow within however its not very long lasting it ru...,"17 Nov, 2024",True,4
2327,4,Jaya Mirchandani,Vanilla delight,It is a delight for people who want to smell Vanilla but not reek of synthetic vanilla at the same t...,"9 Jan, 2025",True,2
2327,5,rhernandez0520_3927,Not overpowering,"It’s warm, rich, and feminine—but with a bold, confident edge. The first spritz hits you with a deep...","8 Jul, 2025",False,1
2327,4,Anugrah Rai,Good but on the sweeter side.,It starts with a lot of sweet top notes but settles down over 30 min into vanilla notes yet for me i...,"27 Aug, 2025",True,0
2327,2,Preeti Kumari,Smell not that great,I was hoping that this perfume smells good and lives up to the hype. But I am utterly disappointed b...,"27 Feb, 2025",True,4
2327,5,charrscott_449,Stunning!,Burberry Goddess Intense is a mesmerizing fragrance that beautifully captures the essence of strengt...,"10 Jul, 2025",False,2
2327,5,kelcim2_2701,tasty perfume,[This review was collected as part of a promotion.] they never actually sent me a perfume but they k...,"16 May, 2025",False,2
2327,5,rafiyas2_9405,Magic in a bottle.,"Love love love it!!!

This is *vanilla, but make it sexy*. Starts with a bold lavender punch, then m...","26 Apr, 2025",False,0
2328,5,Lavanya Thakur,Makes hair soft and protects against heat damage,Highest heat damage protection out of all olaplex products. Makes hair soft and shiny. I use it on dam...,"26 Jan, 2025",True,1
2331,5,shah jalpa,good,good,"29 Apr, 2024",False,0
2334,5,Sumaiya Mistry,Fabulous project,"I recently tried easy blur in shade cheesecake 250 G , highly recommend for once who is looking for ...","23 Apr, 2025",True,3
2334,5,Nishat Anjum,Natural finish n high coverage,Excellent foundation,"23 Aug, 2025",True,0
2334,4,Samidha Badkas,Beautiful Finish,The foundation is good and the finish is nice.. it's medium to high coverage,"16 Jul, 2025",True,0
2334,5,Ritwika Choudhary,Cashew 140,Gives air brush finish loved it,"16 May, 2025",True,0
2334,5,Eshita Bhatia,Good foundation,I found it good to use foundation only con I feel that it I not full coverage as it is being adverti...,"1 May, 2025",True,2
2335,5,Jennifer M.,LOVE THIS SPONGE,I have used this sponge and tried others. This one is my favorite!,"31 Jul, 2025",False,0
2339,5,Nishi Jain,Worth the purchase,I have purchased this product for the first time and i was really confused to invest in it but i mus...,"13 Sep, 2025",True,0
2339,5,Vinayak Subudhi,Best light weight hair serum,Most serums weighted my hair as my hair is quite thin. But this one performs superb. Gives best shin...,"18 Oct, 2024",True,7
2339,5,Ankita Chatterjee,Amazing Hair Oil,This oil starts fixing your hair from the first use itself. It is super lightweight and makes your h...,"22 Jun, 2024",True,5
2339,5,Ankita Sukhija,smells delicious ,I got this at the lowest price probably nit seen such heavy discounts on nykaa ever.Was in 15 percen...,"24 Apr, 2024",True,8
2339,4,padma priya moganti,very good,it does exactly what it claims,"26 Jun, 2025",True,0
2339,1,Riya TChand,received duplicate product,"the oil has small brown chunks in it, smells like seasme seed oil, I have previously used olaplex so...","3 Sep, 2024",True,27
2339,5,Nylisha Daniells,Amazing Product,"Used this product just once and I can definitely say that my hair feels so much better, it’s has sur...","20 May, 2024",False,5
2339,5,Ananya A,Get it !!! ,It really tames the frizz and makes the fly aways look beautifully done. Just a note that it isn’t a...,"25 Aug, 2023",True,2
2340,5,Naincy Chhabra,Good product,The product is really nice and easy to use,"5 Sep, 2025",True,0
2340,4,Roopal Shekhawat,Size is too small,Leaves skin soft,"1 Sep, 2025",True,0
2340,5,Priyanka Thakoor,Bit of a break in period,"Give your skin some time to adjust to this oil cleanser. After some initial sensitivity, I can't ima...","2 Aug, 2025",True,5
2340,5,Sandhya Pandey,it literally works,it is good at getting rid of sebaceous filaments and removes even heavy makeup easily,"12 Jul, 2025",True,0
2340,4,shabana shaikh,Masha Allah good product,skin pe heavy feel nhi hota pr price thoda zyda hai I'll give 5 star pr price ki wajah se 4 hi dia w...,"22 Apr, 2025",True,7
2340,5,Brar Manjot,Good,It works great but the size 30 ml is quite too small which I realized layover once I got my hands on...,"4 Sep, 2025",True,0
2340,5,Saloni Parmar,Great results and easy on the skin,Deeply cleans the skin leading to soft and smokth skin. Great product for sensitive/oily and acne-pr...,"12 Aug, 2025",True,2
2340,5,Komal Kothari,Waterproof cleanser,Good for removing all the tough to remove eye makeup without irritating them. Dissolves makeup and r...,"28 Jul, 2025",True,1
2340,4,Lina Venyo,Worth the hype,"I am in love with this oil cleanser, it's totally worth buying..","12 Apr, 2025",True,0
2341,5,Arya Shah,Good product,So far nice experience with the shampoo and conditioner,"28 Jul, 2025",True,0
